"","Id","ActivityHour","TotalIntensity","AverageIntensity"
"12318",4702921684,2016-04-29 06:00:00,32,0.533333
"12319",4702921684,2016-04-29 07:00:00,11,0.183333
"12320",4702921684,2016-04-29 08:00:00,6,0.1
"12321",4702921684,2016-04-29 09:00:00,11,0.183333
"12322",4702921684,2016-04-29 10:00:00,4,0.066667
"12323",4702921684,2016-04-29 11:00:00,9,0.15
"12324",4702921684,2016-04-29 12:00:00,35,0.583333
"12325",4702921684,2016-04-29 13:00:00,13,0.216667
"12326",4702921684,2016-04-29 14:00:00,9,0.15
"12327",4702921684,2016-04-29 15:00:00,16,0.266667
"12328",4702921684,2016-04-29 16:00:00,11,0.183333
"12329",4702921684,2016-04-29 17:00:00,39,0.65
"12330",4702921684,2016-04-29 18:00:00,28,0.466667
"12331",4702921684,2016-04-29 19:00:00,46,0.766667
"12332",4702921684,2016-04-29 20:00:00,30,0.5
"12333",4702921684,2016-04-29 21:00:00,26,0.433333
"12334",4702921684,2016-04-29 22:00:00,15,0.25
"12335",4702921684,2016-04-29 23:00:00,0,0
"12336",4702921684,2016-04-30 00:00:00,0,0
"12337",4702921684,2016-04-30 01:00:00,0,0
"12338",4702921684,2016-04-30 02:00:00,0,0
"12339",4702921684,2016-04-30 03:00:00,0,0
"12340",4702921684,2016-04-30 04:00:00,0,0
"12341",4702921684,2016-04-30 05:00:00,0,0
"12342",4702921684,2016-04-30 06:00:00,7,0.116667
"12343",4702921684,2016-04-30 07:00:00,14,0.233333
"12344",4702921684,2016-04-30 08:00:00,19,0.316667
"12345",4702921684,2016-04-30 09:00:00,26,0.433333
"12346",4702921684,2016-04-30 10:00:00,17,0.283333
"12347",4702921684,2016-04-30 11:00:00,69,1.15
"12348",4702921684,2016-04-30 12:00:00,29,0.483333
"12349",4702921684,2016-04-30 13:00:00,49,0.816667
"12350",4702921684,2016-04-30 14:00:00,49,0.816667
"12351",4702921684,2016-04-30 15:00:00,37,0.616667
"12352",4702921684,2016-04-30 16:00:00,22,0.366667
"12353",4702921684,2016-04-30 17:00:00,9,0.15
"12354",4702921684,2016-04-30 18:00:00,0,0
"12355",4702921684,2016-04-30 19:00:00,0,0
"12356",4702921684,2016-04-30 20:00:00,0,0
"12357",4702921684,2016-04-30 21:00:00,0,0
"12358",4702921684,2016-04-30 22:00:00,0,0
"12359",4702921684,2016-04-30 23:00:00,0,0
"12360",4702921684,2016-05-01 00:00:00,0,0
"12361",4702921684,2016-05-01 01:00:00,0,0
"12362",4702921684,2016-05-01 02:00:00,0,0
"12363",4702921684,2016-05-01 03:00:00,0,0
"12364",4702921684,2016-05-01 04:00:00,0,0
"12365",4702921684,2016-05-01 05:00:00,0,0
"12366",4702921684,2016-05-01 06:00:00,0,0
"12367",4702921684,2016-05-01 07:00:00,0,0
"12368",4702921684,2016-05-01 08:00:00,0,0
"12369",4702921684,2016-05-01 09:00:00,0,0
"12370",4702921684,2016-05-01 10:00:00,0,0
"12371",4702921684,2016-05-01 11:00:00,0,0
"12372",4702921684,2016-05-01 12:00:00,0,0
"12373",4702921684,2016-05-01 13:00:00,0,0
"12374",4702921684,2016-05-01 14:00:00,0,0
"12375",4702921684,2016-05-01 15:00:00,0,0
"12376",4702921684,2016-05-01 16:00:00,0,0
"12377",4702921684,2016-05-01 17:00:00,0,0
"12378",4702921684,2016-05-01 18:00:00,0,0
"12379",4702921684,2016-05-01 19:00:00,0,0
"12380",4702921684,2016-05-01 20:00:00,0,0
"12381",4702921684,2016-05-01 21:00:00,0,0
"12382",4702921684,2016-05-01 22:00:00,0,0
"12383",4702921684,2016-05-01 23:00:00,0,0
"12384",4702921684,2016-05-02 00:00:00,0,0
"12385",4702921684,2016-05-02 01:00:00,0,0
"12386",4702921684,2016-05-02 02:00:00,0,0
"12387",4702921684,2016-05-02 03:00:00,0,0
"12388",4702921684,2016-05-02 04:00:00,0,0
"12389",4702921684,2016-05-02 05:00:00,0,0
"12390",4702921684,2016-05-02 06:00:00,0,0
"12391",4702921684,2016-05-02 07:00:00,0,0
"12392",4702921684,2016-05-02 08:00:00,0,0
"12393",4702921684,2016-05-02 09:00:00,0,0
"12394",4702921684,2016-05-02 10:00:00,0,0
"12395",4702921684,2016-05-02 11:00:00,0,0
"12396",4702921684,2016-05-02 12:00:00,13,0.216667
"12397",4702921684,2016-05-02 13:00:00,13,0.216667
"12398",4702921684,2016-05-02 14:00:00,6,0.1
"12399",4702921684,2016-05-02 15:00:00,10,0.166667
"12400",4702921684,2016-05-02 16:00:00,13,0.216667
"12401",4702921684,2016-05-02 17:00:00,42,0.7
"12402",4702921684,2016-05-02 18:00:00,22,0.366667
"12403",4702921684,2016-05-02 19:00:00,65,1.083333
"12404",4702921684,2016-05-02 20:00:00,24,0.4
"12405",4702921684,2016-05-02 21:00:00,64,1.066667
"12406",4702921684,2016-05-02 22:00:00,18,0.3
"12407",4702921684,2016-05-02 23:00:00,0,0
"12408",4702921684,2016-05-03 00:00:00,0,0
"12409",4702921684,2016-05-03 01:00:00,0,0
"12410",4702921684,2016-05-03 02:00:00,0,0
"12411",4702921684,2016-05-03 03:00:00,2,0.033333
"12412",4702921684,2016-05-03 04:00:00,3,0.05
"12413",4702921684,2016-05-03 05:00:00,14,0.233333
"12414",4702921684,2016-05-03 06:00:00,39,0.65
"12415",4702921684,2016-05-03 07:00:00,12,0.2
"12416",4702921684,2016-05-03 08:00:00,5,0.083333
"12417",4702921684,2016-05-03 09:00:00,20,0.333333
"12418",4702921684,2016-05-03 10:00:00,3,0.05
"12419",4702921684,2016-05-03 11:00:00,5,0.083333
"12420",4702921684,2016-05-03 12:00:00,9,0.15
"12421",4702921684,2016-05-03 13:00:00,11,0.183333
"12422",4702921684,2016-05-03 14:00:00,13,0.216667
"12423",4702921684,2016-05-03 15:00:00,18,0.3
"12424",4702921684,2016-05-03 16:00:00,10,0.166667
"12425",4702921684,2016-05-03 17:00:00,21,0.35
"12426",4702921684,2016-05-03 18:00:00,18,0.3
"12427",4702921684,2016-05-03 19:00:00,27,0.45
"12428",4702921684,2016-05-03 20:00:00,31,0.516667
"12429",4702921684,2016-05-03 21:00:00,34,0.566667
"12430",4702921684,2016-05-03 22:00:00,18,0.3
"12431",4702921684,2016-05-03 23:00:00,0,0
"12432",4702921684,2016-05-04 00:00:00,0,0
"12433",4702921684,2016-05-04 01:00:00,2,0.033333
"12434",4702921684,2016-05-04 02:00:00,0,0
"12435",4702921684,2016-05-04 03:00:00,0,0
"12436",4702921684,2016-05-04 04:00:00,0,0
"12437",4702921684,2016-05-04 05:00:00,2,0.033333
"12438",4702921684,2016-05-04 06:00:00,23,0.383333
"12439",4702921684,2016-05-04 07:00:00,9,0.15
"12440",4702921684,2016-05-04 08:00:00,0,0
"12441",4702921684,2016-05-04 09:00:00,12,0.2
"12442",4702921684,2016-05-04 10:00:00,31,0.516667
"12443",4702921684,2016-05-04 11:00:00,0,0
"12444",4702921684,2016-05-04 12:00:00,14,0.233333
"12445",4702921684,2016-05-04 13:00:00,10,0.166667
"12446",4702921684,2016-05-04 14:00:00,15,0.25
"12447",4702921684,2016-05-04 15:00:00,0,0
"12448",4702921684,2016-05-04 16:00:00,1,0.016667
"12449",4702921684,2016-05-04 17:00:00,30,0.5
"12450",4702921684,2016-05-04 18:00:00,31,0.516667
"12451",4702921684,2016-05-04 19:00:00,24,0.4
"12452",4702921684,2016-05-04 20:00:00,28,0.466667
"12453",4702921684,2016-05-04 21:00:00,41,0.683333
"12454",4702921684,2016-05-04 22:00:00,20,0.333333
"12455",4702921684,2016-05-04 23:00:00,0,0
"12456",4702921684,2016-05-05 00:00:00,0,0
"12457",4702921684,2016-05-05 01:00:00,0,0
"12458",4702921684,2016-05-05 02:00:00,1,0.016667
"12459",4702921684,2016-05-05 03:00:00,0,0
"12460",4702921684,2016-05-05 04:00:00,0,0
"12461",4702921684,2016-05-05 05:00:00,1,0.016667
"12462",4702921684,2016-05-05 06:00:00,31,0.516667
"12463",4702921684,2016-05-05 07:00:00,6,0.1
"12464",4702921684,2016-05-05 08:00:00,6,0.1
"12465",4702921684,2016-05-05 09:00:00,45,0.75
"12466",4702921684,2016-05-05 10:00:00,7,0.116667
"12467",4702921684,2016-05-05 11:00:00,5,0.083333
"12468",4702921684,2016-05-05 12:00:00,20,0.333333
"12469",4702921684,2016-05-05 13:00:00,3,0.05
"12470",4702921684,2016-05-05 14:00:00,6,0.1
"12471",4702921684,2016-05-05 15:00:00,0,0
"12472",4702921684,2016-05-05 16:00:00,4,0.066667
"12473",4702921684,2016-05-05 17:00:00,25,0.416667
"12474",4702921684,2016-05-05 18:00:00,23,0.383333
"12475",4702921684,2016-05-05 19:00:00,22,0.366667
"12476",4702921684,2016-05-05 20:00:00,30,0.5
"12477",4702921684,2016-05-05 21:00:00,27,0.45
"12478",4702921684,2016-05-05 22:00:00,13,0.216667
"12479",4702921684,2016-05-05 23:00:00,0,0
"12480",4702921684,2016-05-06 00:00:00,1,0.016667
"12481",4702921684,2016-05-06 01:00:00,0,0
"12482",4702921684,2016-05-06 02:00:00,2,0.033333
"12483",4702921684,2016-05-06 03:00:00,1,0.016667
"12484",4702921684,2016-05-06 04:00:00,0,0
"12485",4702921684,2016-05-06 05:00:00,0,0
"12486",4702921684,2016-05-06 06:00:00,34,0.566667
"12487",4702921684,2016-05-06 07:00:00,13,0.216667
"12488",4702921684,2016-05-06 08:00:00,8,0.133333
"12489",4702921684,2016-05-06 09:00:00,17,0.283333
"12490",4702921684,2016-05-06 10:00:00,4,0.066667
"12491",4702921684,2016-05-06 11:00:00,8,0.133333
"12492",4702921684,2016-05-06 12:00:00,14,0.233333
"12493",4702921684,2016-05-06 13:00:00,7,0.116667
"12494",4702921684,2016-05-06 14:00:00,7,0.116667
"12495",4702921684,2016-05-06 15:00:00,8,0.133333
"12496",4702921684,2016-05-06 16:00:00,21,0.35
"12497",4702921684,2016-05-06 17:00:00,22,0.366667
"12498",4702921684,2016-05-06 18:00:00,36,0.6
"12499",4702921684,2016-05-06 19:00:00,20,0.333333
"12500",4702921684,2016-05-06 20:00:00,11,0.183333
"12501",4702921684,2016-05-06 21:00:00,8,0.133333
"12502",4702921684,2016-05-06 22:00:00,0,0
"12503",4702921684,2016-05-06 23:00:00,0,0
"12504",4702921684,2016-05-07 00:00:00,1,0.016667
"12505",4702921684,2016-05-07 01:00:00,0,0
"12506",4702921684,2016-05-07 02:00:00,0,0
"12507",4702921684,2016-05-07 03:00:00,0,0
"12508",4702921684,2016-05-07 04:00:00,0,0
"12509",4702921684,2016-05-07 05:00:00,0,0
"12510",4702921684,2016-05-07 06:00:00,14,0.233333
"12511",4702921684,2016-05-07 07:00:00,30,0.5
"12512",4702921684,2016-05-07 08:00:00,44,0.733333
"12513",4702921684,2016-05-07 09:00:00,26,0.433333
"12514",4702921684,2016-05-07 10:00:00,52,0.866667
"12515",4702921684,2016-05-07 11:00:00,55,0.916667
"12516",4702921684,2016-05-07 12:00:00,43,0.716667
"12517",4702921684,2016-05-07 13:00:00,29,0.483333
"12518",4702921684,2016-05-07 14:00:00,34,0.566667
"12519",4702921684,2016-05-07 15:00:00,32,0.533333
"12520",4702921684,2016-05-07 16:00:00,38,0.633333
"12521",4702921684,2016-05-07 17:00:00,23,0.383333
"12522",4702921684,2016-05-07 18:00:00,38,0.633333
"12523",4702921684,2016-05-07 19:00:00,18,0.3
"12524",4702921684,2016-05-07 20:00:00,50,0.833333
"12525",4702921684,2016-05-07 21:00:00,18,0.3
"12526",4702921684,2016-05-07 22:00:00,1,0.016667
"12527",4702921684,2016-05-07 23:00:00,0,0
"12528",4702921684,2016-05-08 00:00:00,0,0
"12529",4702921684,2016-05-08 01:00:00,0,0
"12530",4702921684,2016-05-08 02:00:00,0,0
"12531",4702921684,2016-05-08 03:00:00,0,0
"12532",4702921684,2016-05-08 04:00:00,0,0
"12533",4702921684,2016-05-08 05:00:00,0,0
"12534",4702921684,2016-05-08 06:00:00,0,0
"12535",4702921684,2016-05-08 07:00:00,0,0
"12536",4702921684,2016-05-08 08:00:00,0,0
"12537",4702921684,2016-05-08 09:00:00,4,0.066667
"12538",4702921684,2016-05-08 10:00:00,15,0.25
"12539",4702921684,2016-05-08 11:00:00,55,0.916667
"12540",4702921684,2016-05-08 12:00:00,89,1.483333
"12541",4702921684,2016-05-08 13:00:00,47,0.783333
"12542",4702921684,2016-05-08 14:00:00,85,1.416667
"12543",4702921684,2016-05-08 15:00:00,37,0.616667
"12544",4702921684,2016-05-08 16:00:00,76,1.266667
"12545",4702921684,2016-05-08 17:00:00,13,0.216667
"12546",4702921684,2016-05-08 18:00:00,18,0.3
"12547",4702921684,2016-05-08 19:00:00,18,0.3
"12548",4702921684,2016-05-08 20:00:00,6,0.1
"12549",4702921684,2016-05-08 21:00:00,2,0.033333
"12550",4702921684,2016-05-08 22:00:00,4,0.066667
"12551",4702921684,2016-05-08 23:00:00,0,0
"12552",4702921684,2016-05-09 00:00:00,0,0
"12553",4702921684,2016-05-09 01:00:00,0,0
"12554",4702921684,2016-05-09 02:00:00,0,0
"12555",4702921684,2016-05-09 03:00:00,0,0
"12556",4702921684,2016-05-09 04:00:00,0,0
"12557",4702921684,2016-05-09 05:00:00,0,0
"12558",4702921684,2016-05-09 06:00:00,37,0.616667
"12559",4702921684,2016-05-09 07:00:00,17,0.283333
"12560",4702921684,2016-05-09 08:00:00,0,0
"12561",4702921684,2016-05-09 09:00:00,21,0.35
"12562",4702921684,2016-05-09 10:00:00,10,0.166667
"12563",4702921684,2016-05-09 11:00:00,6,0.1
"12564",4702921684,2016-05-09 12:00:00,15,0.25
"12565",4702921684,2016-05-09 13:00:00,9,0.15
"12566",4702921684,2016-05-09 14:00:00,8,0.133333
"12567",4702921684,2016-05-09 15:00:00,12,0.2
"12568",4702921684,2016-05-09 16:00:00,12,0.2
"12569",4702921684,2016-05-09 17:00:00,24,0.4
"12570",4702921684,2016-05-09 18:00:00,29,0.483333
"12571",4702921684,2016-05-09 19:00:00,17,0.283333
"12572",4702921684,2016-05-09 20:00:00,26,0.433333
"12573",4702921684,2016-05-09 21:00:00,20,0.333333
"12574",4702921684,2016-05-09 22:00:00,12,0.2
"12575",4702921684,2016-05-09 23:00:00,2,0.033333
"12576",4702921684,2016-05-10 00:00:00,0,0
"12577",4702921684,2016-05-10 01:00:00,0,0
"12578",4702921684,2016-05-10 02:00:00,0,0
"12579",4702921684,2016-05-10 03:00:00,0,0
"12580",4702921684,2016-05-10 04:00:00,0,0
"12581",4702921684,2016-05-10 05:00:00,0,0
"12582",4702921684,2016-05-10 06:00:00,48,0.8
"12583",4702921684,2016-05-10 07:00:00,13,0.216667
"12584",4702921684,2016-05-10 08:00:00,20,0.333333
"12585",4702921684,2016-05-10 09:00:00,5,0.083333
"12586",4702921684,2016-05-10 10:00:00,4,0.066667
"12587",4702921684,2016-05-10 11:00:00,5,0.083333
"12588",4702921684,2016-05-10 12:00:00,21,0.35
"12589",4702921684,2016-05-10 13:00:00,5,0.083333
"12590",4702921684,2016-05-10 14:00:00,4,0.066667
"12591",4702921684,2016-05-10 15:00:00,9,0.15
"12592",4702921684,2016-05-10 16:00:00,7,0.116667
"12593",4702921684,2016-05-10 17:00:00,23,0.383333
"12594",4702921684,2016-05-10 18:00:00,13,0.216667
"12595",4702921684,2016-05-10 19:00:00,68,1.133333
"12596",4702921684,2016-05-10 20:00:00,29,0.483333
"12597",4702921684,2016-05-10 21:00:00,53,0.883333
"12598",4702921684,2016-05-10 22:00:00,12,0.2
"12599",4702921684,2016-05-10 23:00:00,0,0
"12600",4702921684,2016-05-11 00:00:00,0,0
"12601",4702921684,2016-05-11 01:00:00,0,0
"12602",4702921684,2016-05-11 02:00:00,0,0
"12603",4702921684,2016-05-11 03:00:00,0,0
"12604",4702921684,2016-05-11 04:00:00,0,0
"12605",4702921684,2016-05-11 05:00:00,3,0.05
"12606",4702921684,2016-05-11 06:00:00,21,0.35
"12607",4702921684,2016-05-11 07:00:00,2,0.033333
"12608",4702921684,2016-05-11 08:00:00,44,0.733333
"12609",4702921684,2016-05-11 09:00:00,5,0.083333
"12610",4702921684,2016-05-11 10:00:00,7,0.116667
"12611",4702921684,2016-05-11 11:00:00,9,0.15
"12612",4702921684,2016-05-11 12:00:00,6,0.1
"12613",4702921684,2016-05-11 13:00:00,9,0.15
"12614",4702921684,2016-05-11 14:00:00,17,0.283333
"12615",4702921684,2016-05-11 15:00:00,5,0.083333
"12616",4702921684,2016-05-11 16:00:00,25,0.416667
"12617",4702921684,2016-05-11 17:00:00,24,0.4
"12618",4702921684,2016-05-11 18:00:00,82,1.366667
"12619",4702921684,2016-05-11 19:00:00,15,0.25
"12620",4702921684,2016-05-11 20:00:00,13,0.216667
"12621",4702921684,2016-05-11 21:00:00,40,0.666667
"12622",4702921684,2016-05-11 22:00:00,20,0.333333
"12623",4702921684,2016-05-11 23:00:00,0,0
"12624",4702921684,2016-05-12 00:00:00,0,0
"12625",4702921684,2016-05-12 01:00:00,1,0.016667
"12626",4702921684,2016-05-12 02:00:00,0,0
"12627",4702921684,2016-05-12 03:00:00,0,0
"12628",4702921684,2016-05-12 04:00:00,1,0.016667
"12629",4702921684,2016-05-12 05:00:00,0,0
"12630",4702921684,2016-05-12 06:00:00,22,0.366667
"12631",4702921684,2016-05-12 07:00:00,5,0.083333
"12632",4702921684,2016-05-12 08:00:00,5,0.083333
"12633",4702921684,2016-05-12 09:00:00,18,0.3
"12634",4702921684,2016-05-12 10:00:00,16,0.266667
"12635",5553957443,2016-04-12 00:00:00,1,0.016667
"12636",5553957443,2016-04-12 01:00:00,0,0
"12637",5553957443,2016-04-12 02:00:00,0,0
"12638",5553957443,2016-04-12 03:00:00,0,0
"12639",5553957443,2016-04-12 04:00:00,0,0
"12640",5553957443,2016-04-12 05:00:00,0,0
"12641",5553957443,2016-04-12 06:00:00,18,0.3
"12642",5553957443,2016-04-12 07:00:00,47,0.783333
"12643",5553957443,2016-04-12 08:00:00,29,0.483333
"12644",5553957443,2016-04-12 09:00:00,2,0.033333
"12645",5553957443,2016-04-12 10:00:00,2,0.033333
"12646",5553957443,2016-04-12 11:00:00,2,0.033333
"12647",5553957443,2016-04-12 12:00:00,15,0.25
"12648",5553957443,2016-04-12 13:00:00,13,0.216667
"12649",5553957443,2016-04-12 14:00:00,0,0
"12650",5553957443,2016-04-12 15:00:00,3,0.05
"12651",5553957443,2016-04-12 16:00:00,58,0.966667
"12652",5553957443,2016-04-12 17:00:00,27,0.45
"12653",5553957443,2016-04-12 18:00:00,26,0.433333
"12654",5553957443,2016-04-12 19:00:00,20,0.333333
"12655",5553957443,2016-04-12 20:00:00,23,0.383333
"12656",5553957443,2016-04-12 21:00:00,25,0.416667
"12657",5553957443,2016-04-12 22:00:00,14,0.233333
"12658",5553957443,2016-04-12 23:00:00,35,0.583333
"12659",5553957443,2016-04-13 00:00:00,3,0.05
"12660",5553957443,2016-04-13 01:00:00,0,0
"12661",5553957443,2016-04-13 02:00:00,0,0
"12662",5553957443,2016-04-13 03:00:00,0,0
"12663",5553957443,2016-04-13 04:00:00,0,0
"12664",5553957443,2016-04-13 05:00:00,0,0
"12665",5553957443,2016-04-13 06:00:00,0,0
"12666",5553957443,2016-04-13 07:00:00,0,0
"12667",5553957443,2016-04-13 08:00:00,7,0.116667
"12668",5553957443,2016-04-13 09:00:00,7,0.116667
"12669",5553957443,2016-04-13 10:00:00,11,0.183333
"12670",5553957443,2016-04-13 11:00:00,3,0.05
"12671",5553957443,2016-04-13 12:00:00,5,0.083333
"12672",5553957443,2016-04-13 13:00:00,5,0.083333
"12673",5553957443,2016-04-13 14:00:00,4,0.066667
"12674",5553957443,2016-04-13 15:00:00,25,0.416667
"12675",5553957443,2016-04-13 16:00:00,18,0.3
"12676",5553957443,2016-04-13 17:00:00,14,0.233333
"12677",5553957443,2016-04-13 18:00:00,13,0.216667
"12678",5553957443,2016-04-13 19:00:00,34,0.566667
"12679",5553957443,2016-04-13 20:00:00,39,0.65
"12680",5553957443,2016-04-13 21:00:00,20,0.333333
"12681",5553957443,2016-04-13 22:00:00,18,0.3
"12682",5553957443,2016-04-13 23:00:00,0,0
"12683",5553957443,2016-04-14 00:00:00,1,0.016667
"12684",5553957443,2016-04-14 01:00:00,1,0.016667
"12685",5553957443,2016-04-14 02:00:00,2,0.033333
"12686",5553957443,2016-04-14 03:00:00,2,0.033333
"12687",5553957443,2016-04-14 04:00:00,1,0.016667
"12688",5553957443,2016-04-14 05:00:00,9,0.15
"12689",5553957443,2016-04-14 06:00:00,43,0.716667
"12690",5553957443,2016-04-14 07:00:00,51,0.85
"12691",5553957443,2016-04-14 08:00:00,0,0
"12692",5553957443,2016-04-14 09:00:00,0,0
"12693",5553957443,2016-04-14 10:00:00,4,0.066667
"12694",5553957443,2016-04-14 11:00:00,0,0
"12695",5553957443,2016-04-14 12:00:00,3,0.05
"12696",5553957443,2016-04-14 13:00:00,15,0.25
"12697",5553957443,2016-04-14 14:00:00,95,1.583333
"12698",5553957443,2016-04-14 15:00:00,13,0.216667
"12699",5553957443,2016-04-14 16:00:00,41,0.683333
"12700",5553957443,2016-04-14 17:00:00,144,2.4
"12701",5553957443,2016-04-14 18:00:00,12,0.2
"12702",5553957443,2016-04-14 19:00:00,10,0.166667
"12703",5553957443,2016-04-14 20:00:00,24,0.4
"12704",5553957443,2016-04-14 21:00:00,31,0.516667
"12705",5553957443,2016-04-14 22:00:00,15,0.25
"12706",5553957443,2016-04-14 23:00:00,4,0.066667
"12707",5553957443,2016-04-15 00:00:00,1,0.016667
"12708",5553957443,2016-04-15 01:00:00,0,0
"12709",5553957443,2016-04-15 02:00:00,0,0
"12710",5553957443,2016-04-15 03:00:00,1,0.016667
"12711",5553957443,2016-04-15 04:00:00,0,0
"12712",5553957443,2016-04-15 05:00:00,1,0.016667
"12713",5553957443,2016-04-15 06:00:00,39,0.65
"12714",5553957443,2016-04-15 07:00:00,29,0.483333
"12715",5553957443,2016-04-15 08:00:00,4,0.066667
"12716",5553957443,2016-04-15 09:00:00,5,0.083333
"12717",5553957443,2016-04-15 10:00:00,75,1.25
"12718",5553957443,2016-04-15 11:00:00,50,0.833333
"12719",5553957443,2016-04-15 12:00:00,23,0.383333
"12720",5553957443,2016-04-15 13:00:00,1,0.016667
"12721",5553957443,2016-04-15 14:00:00,84,1.4
"12722",5553957443,2016-04-15 15:00:00,11,0.183333
"12723",5553957443,2016-04-15 16:00:00,84,1.4
"12724",5553957443,2016-04-15 17:00:00,23,0.383333
"12725",5553957443,2016-04-15 18:00:00,21,0.35
"12726",5553957443,2016-04-15 19:00:00,10,0.166667
"12727",5553957443,2016-04-15 20:00:00,0,0
"12728",5553957443,2016-04-15 21:00:00,9,0.15
"12729",5553957443,2016-04-15 22:00:00,17,0.283333
"12730",5553957443,2016-04-15 23:00:00,1,0.016667
"12731",5553957443,2016-04-16 00:00:00,0,0
"12732",5553957443,2016-04-16 01:00:00,1,0.016667
"12733",5553957443,2016-04-16 02:00:00,0,0
"12734",5553957443,2016-04-16 03:00:00,1,0.016667
"12735",5553957443,2016-04-16 04:00:00,2,0.033333
"12736",5553957443,2016-04-16 05:00:00,1,0.016667
"12737",5553957443,2016-04-16 06:00:00,1,0.016667
"12738",5553957443,2016-04-16 07:00:00,1,0.016667
"12739",5553957443,2016-04-16 08:00:00,0,0
"12740",5553957443,2016-04-16 09:00:00,4,0.066667
"12741",5553957443,2016-04-16 10:00:00,21,0.35
"12742",5553957443,2016-04-16 11:00:00,2,0.033333
"12743",5553957443,2016-04-16 12:00:00,1,0.016667
"12744",5553957443,2016-04-16 13:00:00,13,0.216667
"12745",5553957443,2016-04-16 14:00:00,27,0.45
"12746",5553957443,2016-04-16 15:00:00,28,0.466667
"12747",5553957443,2016-04-16 16:00:00,37,0.616667
"12748",5553957443,2016-04-16 17:00:00,41,0.683333
"12749",5553957443,2016-04-16 18:00:00,18,0.3
"12750",5553957443,2016-04-16 19:00:00,19,0.316667
"12751",5553957443,2016-04-16 20:00:00,28,0.466667
"12752",5553957443,2016-04-16 21:00:00,11,0.183333
"12753",5553957443,2016-04-16 22:00:00,16,0.266667
"12754",5553957443,2016-04-16 23:00:00,15,0.25
"12755",5553957443,2016-04-17 00:00:00,3,0.05
"12756",5553957443,2016-04-17 01:00:00,19,0.316667
"12757",5553957443,2016-04-17 02:00:00,11,0.183333
"12758",5553957443,2016-04-17 03:00:00,0,0
"12759",5553957443,2016-04-17 04:00:00,0,0
"12760",5553957443,2016-04-17 05:00:00,2,0.033333
"12761",5553957443,2016-04-17 06:00:00,0,0
"12762",5553957443,2016-04-17 07:00:00,0,0
"12763",5553957443,2016-04-17 08:00:00,0,0
"12764",5553957443,2016-04-17 09:00:00,2,0.033333
"12765",5553957443,2016-04-17 10:00:00,0,0
"12766",5553957443,2016-04-17 11:00:00,0,0
"12767",5553957443,2016-04-17 12:00:00,0,0
"12768",5553957443,2016-04-17 13:00:00,0,0
"12769",5553957443,2016-04-17 14:00:00,0,0
"12770",5553957443,2016-04-17 15:00:00,0,0
"12771",5553957443,2016-04-17 16:00:00,0,0
"12772",5553957443,2016-04-17 17:00:00,0,0
"12773",5553957443,2016-04-17 18:00:00,0,0
"12774",5553957443,2016-04-17 19:00:00,0,0
"12775",5553957443,2016-04-17 20:00:00,0,0
"12776",5553957443,2016-04-17 21:00:00,0,0
"12777",5553957443,2016-04-17 22:00:00,7,0.116667
"12778",5553957443,2016-04-17 23:00:00,2,0.033333
"12779",5553957443,2016-04-18 00:00:00,0,0
"12780",5553957443,2016-04-18 01:00:00,0,0
"12781",5553957443,2016-04-18 02:00:00,0,0
"12782",5553957443,2016-04-18 03:00:00,1,0.016667
"12783",5553957443,2016-04-18 04:00:00,1,0.016667
"12784",5553957443,2016-04-18 05:00:00,1,0.016667
"12785",5553957443,2016-04-18 06:00:00,6,0.1
"12786",5553957443,2016-04-18 07:00:00,10,0.166667
"12787",5553957443,2016-04-18 08:00:00,1,0.016667
"12788",5553957443,2016-04-18 09:00:00,4,0.066667
"12789",5553957443,2016-04-18 10:00:00,17,0.283333
"12790",5553957443,2016-04-18 11:00:00,20,0.333333
"12791",5553957443,2016-04-18 12:00:00,24,0.4
"12792",5553957443,2016-04-18 13:00:00,7,0.116667
"12793",5553957443,2016-04-18 14:00:00,0,0
"12794",5553957443,2016-04-18 15:00:00,25,0.416667
"12795",5553957443,2016-04-18 16:00:00,1,0.016667
"12796",5553957443,2016-04-18 17:00:00,31,0.516667
"12797",5553957443,2016-04-18 18:00:00,13,0.216667
"12798",5553957443,2016-04-18 19:00:00,0,0
"12799",5553957443,2016-04-18 20:00:00,26,0.433333
"12800",5553957443,2016-04-18 21:00:00,17,0.283333
"12801",5553957443,2016-04-18 22:00:00,1,0.016667
"12802",5553957443,2016-04-18 23:00:00,0,0
"12803",5553957443,2016-04-19 00:00:00,0,0
"12804",5553957443,2016-04-19 01:00:00,0,0
"12805",5553957443,2016-04-19 02:00:00,6,0.1
"12806",5553957443,2016-04-19 03:00:00,0,0
"12807",5553957443,2016-04-19 04:00:00,1,0.016667
"12808",5553957443,2016-04-19 05:00:00,0,0
"12809",5553957443,2016-04-19 06:00:00,34,0.566667
"12810",5553957443,2016-04-19 07:00:00,42,0.7
"12811",5553957443,2016-04-19 08:00:00,26,0.433333
"12812",5553957443,2016-04-19 09:00:00,7,0.116667
"12813",5553957443,2016-04-19 10:00:00,1,0.016667
"12814",5553957443,2016-04-19 11:00:00,2,0.033333
"12815",5553957443,2016-04-19 12:00:00,64,1.066667
"12816",5553957443,2016-04-19 13:00:00,62,1.033333
"12817",5553957443,2016-04-19 14:00:00,1,0.016667
"12818",5553957443,2016-04-19 15:00:00,106,1.766667
"12819",5553957443,2016-04-19 16:00:00,23,0.383333
