"","Id","ActivityHour","StepTotal"
"8712",4020332650,2016-05-05 06:00:00,0
"8713",4020332650,2016-05-05 07:00:00,0
"8714",4020332650,2016-05-05 08:00:00,0
"8715",4020332650,2016-05-05 09:00:00,0
"8716",4020332650,2016-05-05 10:00:00,0
"8717",4020332650,2016-05-05 11:00:00,0
"8718",4020332650,2016-05-05 12:00:00,0
"8719",4020332650,2016-05-05 13:00:00,0
"8720",4020332650,2016-05-05 14:00:00,373
"8721",4020332650,2016-05-05 15:00:00,13
"8722",4020332650,2016-05-05 16:00:00,2737
"8723",4020332650,2016-05-05 17:00:00,689
"8724",4020332650,2016-05-05 18:00:00,1953
"8725",4020332650,2016-05-05 19:00:00,716
"8726",4020332650,2016-05-05 20:00:00,980
"8727",4020332650,2016-05-05 21:00:00,1197
"8728",4020332650,2016-05-05 22:00:00,2192
"8729",4020332650,2016-05-05 23:00:00,715
"8730",4020332650,2016-05-06 00:00:00,49
"8731",4020332650,2016-05-06 01:00:00,0
"8732",4020332650,2016-05-06 02:00:00,0
"8733",4020332650,2016-05-06 03:00:00,0
"8734",4020332650,2016-05-06 04:00:00,0
"8735",4020332650,2016-05-06 05:00:00,0
"8736",4020332650,2016-05-06 06:00:00,0
"8737",4020332650,2016-05-06 07:00:00,256
"8738",4020332650,2016-05-06 08:00:00,577
"8739",4020332650,2016-05-06 09:00:00,1001
"8740",4020332650,2016-05-06 10:00:00,833
"8741",4020332650,2016-05-06 11:00:00,431
"8742",4020332650,2016-05-06 12:00:00,263
"8743",4020332650,2016-05-06 13:00:00,114
"8744",4020332650,2016-05-06 14:00:00,304
"8745",4020332650,2016-05-06 15:00:00,288
"8746",4020332650,2016-05-06 16:00:00,241
"8747",4020332650,2016-05-06 17:00:00,0
"8748",4020332650,2016-05-06 18:00:00,0
"8749",4020332650,2016-05-06 19:00:00,0
"8750",4020332650,2016-05-06 20:00:00,0
"8751",4020332650,2016-05-06 21:00:00,0
"8752",4020332650,2016-05-06 22:00:00,0
"8753",4020332650,2016-05-06 23:00:00,0
"8754",4020332650,2016-05-07 00:00:00,0
"8755",4020332650,2016-05-07 01:00:00,0
"8756",4020332650,2016-05-07 02:00:00,0
"8757",4020332650,2016-05-07 03:00:00,0
"8758",4020332650,2016-05-07 04:00:00,0
"8759",4020332650,2016-05-07 05:00:00,0
"8760",4020332650,2016-05-07 06:00:00,0
"8761",4020332650,2016-05-07 07:00:00,0
"8762",4020332650,2016-05-07 08:00:00,209
"8763",4020332650,2016-05-07 09:00:00,811
"8764",4020332650,2016-05-07 10:00:00,106
"8765",4020332650,2016-05-07 11:00:00,307
"8766",4020332650,2016-05-07 12:00:00,204
"8767",4020332650,2016-05-07 13:00:00,372
"8768",4020332650,2016-05-07 14:00:00,101
"8769",4020332650,2016-05-07 15:00:00,688
"8770",4020332650,2016-05-07 16:00:00,10
"8771",4020332650,2016-05-07 17:00:00,438
"8772",4020332650,2016-05-07 18:00:00,199
"8773",4020332650,2016-05-07 19:00:00,540
"8774",4020332650,2016-05-07 20:00:00,538
"8775",4020332650,2016-05-07 21:00:00,192
"8776",4020332650,2016-05-07 22:00:00,290
"8777",4020332650,2016-05-07 23:00:00,0
"8778",4020332650,2016-05-08 00:00:00,79
"8779",4020332650,2016-05-08 01:00:00,0
"8780",4020332650,2016-05-08 02:00:00,184
"8781",4020332650,2016-05-08 03:00:00,0
"8782",4020332650,2016-05-08 04:00:00,0
"8783",4020332650,2016-05-08 05:00:00,0
"8784",4020332650,2016-05-08 06:00:00,0
"8785",4020332650,2016-05-08 07:00:00,149
"8786",4020332650,2016-05-08 08:00:00,396
"8787",4020332650,2016-05-08 09:00:00,286
"8788",4020332650,2016-05-08 10:00:00,509
"8789",4020332650,2016-05-08 11:00:00,493
"8790",4020332650,2016-05-08 12:00:00,322
"8791",4020332650,2016-05-08 13:00:00,218
"8792",4020332650,2016-05-08 14:00:00,291
"8793",4020332650,2016-05-08 15:00:00,422
"8794",4020332650,2016-05-08 16:00:00,608
"8795",4020332650,2016-05-08 17:00:00,571
"8796",4020332650,2016-05-08 18:00:00,507
"8797",4020332650,2016-05-08 19:00:00,348
"8798",4020332650,2016-05-08 20:00:00,257
"8799",4020332650,2016-05-08 21:00:00,136
"8800",4020332650,2016-05-08 22:00:00,19
"8801",4020332650,2016-05-08 23:00:00,17
"8802",4020332650,2016-05-09 00:00:00,0
"8803",4020332650,2016-05-09 01:00:00,0
"8804",4020332650,2016-05-09 02:00:00,0
"8805",4020332650,2016-05-09 03:00:00,0
"8806",4020332650,2016-05-09 04:00:00,0
"8807",4020332650,2016-05-09 05:00:00,0
"8808",4020332650,2016-05-09 06:00:00,0
"8809",4020332650,2016-05-09 07:00:00,0
"8810",4020332650,2016-05-09 08:00:00,0
"8811",4020332650,2016-05-09 09:00:00,0
"8812",4020332650,2016-05-09 10:00:00,0
"8813",4020332650,2016-05-09 11:00:00,0
"8814",4020332650,2016-05-09 12:00:00,0
"8815",4020332650,2016-05-09 13:00:00,0
"8816",4020332650,2016-05-09 14:00:00,694
"8817",4020332650,2016-05-09 15:00:00,319
"8818",4020332650,2016-05-09 16:00:00,379
"8819",4020332650,2016-05-09 17:00:00,845
"8820",4020332650,2016-05-09 18:00:00,537
"8821",4020332650,2016-05-09 19:00:00,656
"8822",4020332650,2016-05-09 20:00:00,591
"8823",4020332650,2016-05-09 21:00:00,191
"8824",4020332650,2016-05-09 22:00:00,158
"8825",4020332650,2016-05-09 23:00:00,186
"8826",4020332650,2016-05-10 00:00:00,0
"8827",4020332650,2016-05-10 01:00:00,0
"8828",4020332650,2016-05-10 02:00:00,180
"8829",4020332650,2016-05-10 03:00:00,0
"8830",4020332650,2016-05-10 04:00:00,0
"8831",4020332650,2016-05-10 05:00:00,14
"8832",4020332650,2016-05-10 06:00:00,12
"8833",4020332650,2016-05-10 07:00:00,223
"8834",4020332650,2016-05-10 08:00:00,198
"8835",4020332650,2016-05-10 09:00:00,30
"8836",4020332650,2016-05-10 10:00:00,346
"8837",4020332650,2016-05-10 11:00:00,550
"8838",4020332650,2016-05-10 12:00:00,765
"8839",4020332650,2016-05-10 13:00:00,118
"8840",4020332650,2016-05-10 14:00:00,79
"8841",4020332650,2016-05-10 15:00:00,773
"8842",4020332650,2016-05-10 16:00:00,1131
"8843",4020332650,2016-05-10 17:00:00,557
"8844",4020332650,2016-05-10 18:00:00,0
"8845",4020332650,2016-05-10 19:00:00,155
"8846",4020332650,2016-05-10 20:00:00,205
"8847",4020332650,2016-05-10 21:00:00,0
"8848",4020332650,2016-05-10 22:00:00,138
"8849",4020332650,2016-05-10 23:00:00,0
"8850",4020332650,2016-05-11 00:00:00,0
"8851",4020332650,2016-05-11 01:00:00,0
"8852",4020332650,2016-05-11 02:00:00,0
"8853",4020332650,2016-05-11 03:00:00,0
"8854",4020332650,2016-05-11 04:00:00,0
"8855",4020332650,2016-05-11 05:00:00,0
"8856",4020332650,2016-05-11 06:00:00,0
"8857",4020332650,2016-05-11 07:00:00,0
"8858",4020332650,2016-05-11 08:00:00,0
"8859",4020332650,2016-05-11 09:00:00,0
"8860",4020332650,2016-05-11 10:00:00,0
"8861",4020332650,2016-05-11 11:00:00,34
"8862",4020332650,2016-05-11 12:00:00,206
"8863",4020332650,2016-05-11 13:00:00,594
"8864",4020332650,2016-05-11 14:00:00,527
"8865",4020332650,2016-05-11 15:00:00,959
"8866",4020332650,2016-05-11 16:00:00,800
"8867",4020332650,2016-05-11 17:00:00,543
"8868",4020332650,2016-05-11 18:00:00,0
"8869",4020332650,2016-05-11 19:00:00,0
"8870",4020332650,2016-05-11 20:00:00,0
"8871",4020332650,2016-05-11 21:00:00,0
"8872",4020332650,2016-05-11 22:00:00,0
"8873",4020332650,2016-05-11 23:00:00,0
"8874",4020332650,2016-05-12 00:00:00,0
"8875",4020332650,2016-05-12 01:00:00,0
"8876",4020332650,2016-05-12 02:00:00,0
"8877",4020332650,2016-05-12 03:00:00,0
"8878",4020332650,2016-05-12 04:00:00,0
"8879",4020332650,2016-05-12 05:00:00,0
"8880",4020332650,2016-05-12 06:00:00,0
"8881",4020332650,2016-05-12 07:00:00,0
"8882",4020332650,2016-05-12 08:00:00,0
"8883",4020332650,2016-05-12 09:00:00,0
"8884",4020332650,2016-05-12 10:00:00,0
"8885",4020332650,2016-05-12 11:00:00,257
"8886",4057192912,2016-04-12 00:00:00,7
"8887",4057192912,2016-04-12 01:00:00,0
"8888",4057192912,2016-04-12 02:00:00,0
"8889",4057192912,2016-04-12 03:00:00,156
"8890",4057192912,2016-04-12 04:00:00,0
"8891",4057192912,2016-04-12 05:00:00,0
"8892",4057192912,2016-04-12 06:00:00,24
"8893",4057192912,2016-04-12 07:00:00,432
"8894",4057192912,2016-04-12 08:00:00,729
"8895",4057192912,2016-04-12 09:00:00,429
"8896",4057192912,2016-04-12 10:00:00,0
"8897",4057192912,2016-04-12 11:00:00,411
"8898",4057192912,2016-04-12 12:00:00,102
"8899",4057192912,2016-04-12 13:00:00,459
"8900",4057192912,2016-04-12 14:00:00,306
"8901",4057192912,2016-04-12 15:00:00,232
"8902",4057192912,2016-04-12 16:00:00,661
"8903",4057192912,2016-04-12 17:00:00,154
"8904",4057192912,2016-04-12 18:00:00,632
"8905",4057192912,2016-04-12 19:00:00,501
"8906",4057192912,2016-04-12 20:00:00,125
"8907",4057192912,2016-04-12 21:00:00,11
"8908",4057192912,2016-04-12 22:00:00,23
"8909",4057192912,2016-04-12 23:00:00,0
"8910",4057192912,2016-04-13 00:00:00,0
"8911",4057192912,2016-04-13 01:00:00,0
"8912",4057192912,2016-04-13 02:00:00,0
"8913",4057192912,2016-04-13 03:00:00,0
"8914",4057192912,2016-04-13 04:00:00,0
"8915",4057192912,2016-04-13 05:00:00,0
"8916",4057192912,2016-04-13 06:00:00,0
"8917",4057192912,2016-04-13 07:00:00,896
"8918",4057192912,2016-04-13 08:00:00,451
"8919",4057192912,2016-04-13 09:00:00,977
"8920",4057192912,2016-04-13 10:00:00,108
"8921",4057192912,2016-04-13 11:00:00,661
"8922",4057192912,2016-04-13 12:00:00,172
"8923",4057192912,2016-04-13 13:00:00,622
"8924",4057192912,2016-04-13 14:00:00,277
"8925",4057192912,2016-04-13 15:00:00,79
"8926",4057192912,2016-04-13 16:00:00,623
"8927",4057192912,2016-04-13 17:00:00,172
"8928",4057192912,2016-04-13 18:00:00,581
"8929",4057192912,2016-04-13 19:00:00,175
"8930",4057192912,2016-04-13 20:00:00,180
"8931",4057192912,2016-04-13 21:00:00,0
"8932",4057192912,2016-04-13 22:00:00,0
"8933",4057192912,2016-04-13 23:00:00,0
"8934",4057192912,2016-04-14 00:00:00,0
"8935",4057192912,2016-04-14 01:00:00,0
"8936",4057192912,2016-04-14 02:00:00,0
"8937",4057192912,2016-04-14 03:00:00,0
"8938",4057192912,2016-04-14 04:00:00,0
"8939",4057192912,2016-04-14 05:00:00,0
"8940",4057192912,2016-04-14 06:00:00,0
"8941",4057192912,2016-04-14 07:00:00,0
"8942",4057192912,2016-04-14 08:00:00,0
"8943",4057192912,2016-04-14 09:00:00,0
"8944",4057192912,2016-04-14 10:00:00,0
"8945",4057192912,2016-04-14 11:00:00,0
"8946",4057192912,2016-04-14 12:00:00,0
"8947",4057192912,2016-04-14 13:00:00,0
"8948",4057192912,2016-04-14 14:00:00,0
"8949",4057192912,2016-04-14 15:00:00,0
"8950",4057192912,2016-04-14 16:00:00,0
"8951",4057192912,2016-04-14 17:00:00,0
"8952",4057192912,2016-04-14 18:00:00,0
"8953",4057192912,2016-04-14 19:00:00,0
"8954",4057192912,2016-04-14 20:00:00,0
"8955",4057192912,2016-04-14 21:00:00,0
"8956",4057192912,2016-04-14 22:00:00,0
"8957",4057192912,2016-04-14 23:00:00,0
"8958",4057192912,2016-04-15 00:00:00,0
"8959",4057192912,2016-04-15 01:00:00,0
"8960",4057192912,2016-04-15 02:00:00,0
"8961",4057192912,2016-04-15 03:00:00,0
"8962",4057192912,2016-04-15 04:00:00,0
"8963",4057192912,2016-04-15 05:00:00,0
"8964",4057192912,2016-04-15 06:00:00,0
"8965",4057192912,2016-04-15 07:00:00,485
"8966",4057192912,2016-04-15 08:00:00,1115
"8967",4057192912,2016-04-15 09:00:00,384
"8968",4057192912,2016-04-15 10:00:00,217
"8969",4057192912,2016-04-15 11:00:00,761
"8970",4057192912,2016-04-15 12:00:00,164
"8971",4057192912,2016-04-15 13:00:00,576
"8972",4057192912,2016-04-15 14:00:00,147
"8973",4057192912,2016-04-15 15:00:00,88
"8974",4319703577,2016-04-12 00:00:00,0
"8975",4319703577,2016-04-12 01:00:00,0
"8976",4319703577,2016-04-12 02:00:00,0
"8977",4319703577,2016-04-12 03:00:00,0
"8978",4319703577,2016-04-12 04:00:00,0
"8979",4319703577,2016-04-12 05:00:00,0
"8980",4319703577,2016-04-12 06:00:00,0
"8981",4319703577,2016-04-12 07:00:00,0
"8982",4319703577,2016-04-12 08:00:00,0
"8983",4319703577,2016-04-12 09:00:00,0
"8984",4319703577,2016-04-12 10:00:00,0
"8985",4319703577,2016-04-12 11:00:00,0
"8986",4319703577,2016-04-12 12:00:00,0
"8987",4319703577,2016-04-12 13:00:00,0
"8988",4319703577,2016-04-12 14:00:00,0
"8989",4319703577,2016-04-12 15:00:00,0
"8990",4319703577,2016-04-12 16:00:00,0
"8991",4319703577,2016-04-12 17:00:00,0
"8992",4319703577,2016-04-12 18:00:00,0
"8993",4319703577,2016-04-12 19:00:00,0
"8994",4319703577,2016-04-12 20:00:00,0
"8995",4319703577,2016-04-12 21:00:00,0
"8996",4319703577,2016-04-12 22:00:00,0
"8997",4319703577,2016-04-12 23:00:00,0
"8998",4319703577,2016-04-13 00:00:00,0
"8999",4319703577,2016-04-13 01:00:00,0
"9000",4319703577,2016-04-13 02:00:00,0
"9001",4319703577,2016-04-13 03:00:00,0
"9002",4319703577,2016-04-13 04:00:00,0
"9003",4319703577,2016-04-13 05:00:00,0
"9004",4319703577,2016-04-13 06:00:00,0
"9005",4319703577,2016-04-13 07:00:00,0
"9006",4319703577,2016-04-13 08:00:00,0
"9007",4319703577,2016-04-13 09:00:00,0
"9008",4319703577,2016-04-13 10:00:00,0
"9009",4319703577,2016-04-13 11:00:00,0
"9010",4319703577,2016-04-13 12:00:00,0
"9011",4319703577,2016-04-13 13:00:00,0
"9012",4319703577,2016-04-13 14:00:00,0
"9013",4319703577,2016-04-13 15:00:00,7
"9014",4319703577,2016-04-13 16:00:00,759
"9015",4319703577,2016-04-13 17:00:00,387
"9016",4319703577,2016-04-13 18:00:00,182
"9017",4319703577,2016-04-13 19:00:00,1808
"9018",4319703577,2016-04-13 20:00:00,72
"9019",4319703577,2016-04-13 21:00:00,0
"9020",4319703577,2016-04-13 22:00:00,404
"9021",4319703577,2016-04-13 23:00:00,0
"9022",4319703577,2016-04-14 00:00:00,0
"9023",4319703577,2016-04-14 01:00:00,0
"9024",4319703577,2016-04-14 02:00:00,0
"9025",4319703577,2016-04-14 03:00:00,0
"9026",4319703577,2016-04-14 04:00:00,9
"9027",4319703577,2016-04-14 05:00:00,19
"9028",4319703577,2016-04-14 06:00:00,0
"9029",4319703577,2016-04-14 07:00:00,0
"9030",4319703577,2016-04-14 08:00:00,166
"9031",4319703577,2016-04-14 09:00:00,346
"9032",4319703577,2016-04-14 10:00:00,1611
"9033",4319703577,2016-04-14 11:00:00,764
"9034",4319703577,2016-04-14 12:00:00,1029
"9035",4319703577,2016-04-14 13:00:00,302
"9036",4319703577,2016-04-14 14:00:00,155
"9037",4319703577,2016-04-14 15:00:00,220
"9038",4319703577,2016-04-14 16:00:00,724
"9039",4319703577,2016-04-14 17:00:00,1154
"9040",4319703577,2016-04-14 18:00:00,720
"9041",4319703577,2016-04-14 19:00:00,972
"9042",4319703577,2016-04-14 20:00:00,893
"9043",4319703577,2016-04-14 21:00:00,63
"9044",4319703577,2016-04-14 22:00:00,889
"9045",4319703577,2016-04-14 23:00:00,174
"9046",4319703577,2016-04-15 00:00:00,0
"9047",4319703577,2016-04-15 01:00:00,0
"9048",4319703577,2016-04-15 02:00:00,0
"9049",4319703577,2016-04-15 03:00:00,0
"9050",4319703577,2016-04-15 04:00:00,10
"9051",4319703577,2016-04-15 05:00:00,6
"9052",4319703577,2016-04-15 06:00:00,5
"9053",4319703577,2016-04-15 07:00:00,16
"9054",4319703577,2016-04-15 08:00:00,236
"9055",4319703577,2016-04-15 09:00:00,0
"9056",4319703577,2016-04-15 10:00:00,1954
"9057",4319703577,2016-04-15 11:00:00,257
"9058",4319703577,2016-04-15 12:00:00,428
"9059",4319703577,2016-04-15 13:00:00,73
"9060",4319703577,2016-04-15 14:00:00,614
"9061",4319703577,2016-04-15 15:00:00,187
"9062",4319703577,2016-04-15 16:00:00,159
"9063",4319703577,2016-04-15 17:00:00,4
"9064",4319703577,2016-04-15 18:00:00,357
"9065",4319703577,2016-04-15 19:00:00,691
"9066",4319703577,2016-04-15 20:00:00,126
"9067",4319703577,2016-04-15 21:00:00,327
"9068",4319703577,2016-04-15 22:00:00,164
"9069",4319703577,2016-04-15 23:00:00,50
"9070",4319703577,2016-04-16 00:00:00,67
"9071",4319703577,2016-04-16 01:00:00,0
"9072",4319703577,2016-04-16 02:00:00,0
"9073",4319703577,2016-04-16 03:00:00,11
"9074",4319703577,2016-04-16 04:00:00,0
"9075",4319703577,2016-04-16 05:00:00,0
"9076",4319703577,2016-04-16 06:00:00,10
"9077",4319703577,2016-04-16 07:00:00,0
"9078",4319703577,2016-04-16 08:00:00,0
"9079",4319703577,2016-04-16 09:00:00,419
"9080",4319703577,2016-04-16 10:00:00,724
"9081",4319703577,2016-04-16 11:00:00,873
"9082",4319703577,2016-04-16 12:00:00,749
"9083",4319703577,2016-04-16 13:00:00,446
"9084",4319703577,2016-04-16 14:00:00,263
"9085",4319703577,2016-04-16 15:00:00,1170
"9086",4319703577,2016-04-16 16:00:00,0
"9087",4319703577,2016-04-16 17:00:00,12
"9088",4319703577,2016-04-16 18:00:00,0
"9089",4319703577,2016-04-16 19:00:00,0
"9090",4319703577,2016-04-16 20:00:00,0
"9091",4319703577,2016-04-16 21:00:00,0
"9092",4319703577,2016-04-16 22:00:00,0
"9093",4319703577,2016-04-16 23:00:00,0
"9094",4319703577,2016-04-17 00:00:00,0
"9095",4319703577,2016-04-17 01:00:00,0
"9096",4319703577,2016-04-17 02:00:00,0
"9097",4319703577,2016-04-17 03:00:00,0
"9098",4319703577,2016-04-17 04:00:00,0
"9099",4319703577,2016-04-17 05:00:00,0
"9100",4319703577,2016-04-17 06:00:00,0
"9101",4319703577,2016-04-17 07:00:00,0
"9102",4319703577,2016-04-17 08:00:00,0
"9103",4319703577,2016-04-17 09:00:00,0
"9104",4319703577,2016-04-17 10:00:00,0
"9105",4319703577,2016-04-17 11:00:00,0
"9106",4319703577,2016-04-17 12:00:00,0
"9107",4319703577,2016-04-17 13:00:00,0
"9108",4319703577,2016-04-17 14:00:00,0
"9109",4319703577,2016-04-17 15:00:00,0
"9110",4319703577,2016-04-17 16:00:00,0
"9111",4319703577,2016-04-17 17:00:00,0
"9112",4319703577,2016-04-17 18:00:00,0
"9113",4319703577,2016-04-17 19:00:00,0
"9114",4319703577,2016-04-17 20:00:00,0
"9115",4319703577,2016-04-17 21:00:00,0
"9116",4319703577,2016-04-17 22:00:00,16
"9117",4319703577,2016-04-17 23:00:00,13
"9118",4319703577,2016-04-18 00:00:00,0
"9119",4319703577,2016-04-18 01:00:00,0
"9120",4319703577,2016-04-18 02:00:00,0
"9121",4319703577,2016-04-18 03:00:00,0
"9122",4319703577,2016-04-18 04:00:00,0
"9123",4319703577,2016-04-18 05:00:00,16
"9124",4319703577,2016-04-18 06:00:00,0
"9125",4319703577,2016-04-18 07:00:00,0
"9126",4319703577,2016-04-18 08:00:00,206
"9127",4319703577,2016-04-18 09:00:00,27
"9128",4319703577,2016-04-18 10:00:00,1756
"9129",4319703577,2016-04-18 11:00:00,152
"9130",4319703577,2016-04-18 12:00:00,0
"9131",4319703577,2016-04-18 13:00:00,0
"9132",4319703577,2016-04-18 14:00:00,0
"9133",4319703577,2016-04-18 15:00:00,0
"9134",4319703577,2016-04-18 16:00:00,0
"9135",4319703577,2016-04-18 17:00:00,0
"9136",4319703577,2016-04-18 18:00:00,13
"9137",4319703577,2016-04-18 19:00:00,0
"9138",4319703577,2016-04-18 20:00:00,0
"9139",4319703577,2016-04-18 21:00:00,0
"9140",4319703577,2016-04-18 22:00:00,51
"9141",4319703577,2016-04-18 23:00:00,8
"9142",4319703577,2016-04-19 00:00:00,0
"9143",4319703577,2016-04-19 01:00:00,13
"9144",4319703577,2016-04-19 02:00:00,0
"9145",4319703577,2016-04-19 03:00:00,33
"9146",4319703577,2016-04-19 04:00:00,0
"9147",4319703577,2016-04-19 05:00:00,0
"9148",4319703577,2016-04-19 06:00:00,0
"9149",4319703577,2016-04-19 07:00:00,554
"9150",4319703577,2016-04-19 08:00:00,447
"9151",4319703577,2016-04-19 09:00:00,42
"9152",4319703577,2016-04-19 10:00:00,1872
"9153",4319703577,2016-04-19 11:00:00,923
"9154",4319703577,2016-04-19 12:00:00,562
"9155",4319703577,2016-04-19 13:00:00,125
"9156",4319703577,2016-04-19 14:00:00,551
"9157",4319703577,2016-04-19 15:00:00,346
"9158",4319703577,2016-04-19 16:00:00,703
"9159",4319703577,2016-04-19 17:00:00,313
"9160",4319703577,2016-04-19 18:00:00,498
"9161",4319703577,2016-04-19 19:00:00,1332
"9162",4319703577,2016-04-19 20:00:00,254
"9163",4319703577,2016-04-19 21:00:00,63
"9164",4319703577,2016-04-19 22:00:00,294
"9165",4319703577,2016-04-19 23:00:00,0
"9166",4319703577,2016-04-20 00:00:00,0
"9167",4319703577,2016-04-20 01:00:00,0
"9168",4319703577,2016-04-20 02:00:00,7
"9169",4319703577,2016-04-20 03:00:00,0
"9170",4319703577,2016-04-20 04:00:00,0
"9171",4319703577,2016-04-20 05:00:00,0
"9172",4319703577,2016-04-20 06:00:00,8
"9173",4319703577,2016-04-20 07:00:00,580
"9174",4319703577,2016-04-20 08:00:00,93
"9175",4319703577,2016-04-20 09:00:00,443
"9176",4319703577,2016-04-20 10:00:00,1114
"9177",4319703577,2016-04-20 11:00:00,787
"9178",4319703577,2016-04-20 12:00:00,1717
"9179",4319703577,2016-04-20 13:00:00,253
"9180",4319703577,2016-04-20 14:00:00,185
"9181",4319703577,2016-04-20 15:00:00,781
"9182",4319703577,2016-04-20 16:00:00,497
"9183",4319703577,2016-04-20 17:00:00,501
"9184",4319703577,2016-04-20 18:00:00,592
"9185",4319703577,2016-04-20 19:00:00,947
"9186",4319703577,2016-04-20 20:00:00,76
"9187",4319703577,2016-04-20 21:00:00,177
"9188",4319703577,2016-04-20 22:00:00,157
"9189",4319703577,2016-04-20 23:00:00,0
"9190",4319703577,2016-04-21 00:00:00,0
"9191",4319703577,2016-04-21 01:00:00,0
"9192",4319703577,2016-04-21 02:00:00,0
"9193",4319703577,2016-04-21 03:00:00,0
"9194",4319703577,2016-04-21 04:00:00,0
"9195",4319703577,2016-04-21 05:00:00,0
"9196",4319703577,2016-04-21 06:00:00,0
"9197",4319703577,2016-04-21 07:00:00,0
"9198",4319703577,2016-04-21 08:00:00,0
"9199",4319703577,2016-04-21 09:00:00,0
"9200",4319703577,2016-04-21 10:00:00,0
"9201",4319703577,2016-04-21 11:00:00,0
"9202",4319703577,2016-04-21 12:00:00,0
"9203",4319703577,2016-04-21 13:00:00,0
"9204",4319703577,2016-04-21 14:00:00,95
"9205",4319703577,2016-04-21 15:00:00,41
"9206",4319703577,2016-04-21 16:00:00,13
"9207",4319703577,2016-04-21 17:00:00,19
"9208",4319703577,2016-04-21 18:00:00,65
"9209",4319703577,2016-04-21 19:00:00,116
"9210",4319703577,2016-04-21 20:00:00,0
"9211",4319703577,2016-04-21 21:00:00,6
"9212",4319703577,2016-04-21 22:00:00,157
"9213",4319703577,2016-04-21 23:00:00,5
"9214",4319703577,2016-04-22 00:00:00,10
"9215",4319703577,2016-04-22 01:00:00,0
"9216",4319703577,2016-04-22 02:00:00,0
"9217",4319703577,2016-04-22 03:00:00,0
"9218",4319703577,2016-04-22 04:00:00,0
"9219",4319703577,2016-04-22 05:00:00,18
"9220",4319703577,2016-04-22 06:00:00,0
"9221",4319703577,2016-04-22 07:00:00,10
"9222",4319703577,2016-04-22 08:00:00,1479
"9223",4319703577,2016-04-22 09:00:00,115
"9224",4319703577,2016-04-22 10:00:00,4
"9225",4319703577,2016-04-22 11:00:00,477
"9226",4319703577,2016-04-22 12:00:00,374
"9227",4319703577,2016-04-22 13:00:00,81
"9228",4319703577,2016-04-22 14:00:00,102
"9229",4319703577,2016-04-22 15:00:00,110
"9230",4319703577,2016-04-22 16:00:00,542
"9231",4319703577,2016-04-22 17:00:00,222
"9232",4319703577,2016-04-22 18:00:00,234
"9233",4319703577,2016-04-22 19:00:00,107
"9234",4319703577,2016-04-22 20:00:00,120
"9235",4319703577,2016-04-22 21:00:00,209
"9236",4319703577,2016-04-22 22:00:00,286
"9237",4319703577,2016-04-22 23:00:00,0
"9238",4319703577,2016-04-23 00:00:00,10
"9239",4319703577,2016-04-23 01:00:00,0
"9240",4319703577,2016-04-23 02:00:00,0
"9241",4319703577,2016-04-23 03:00:00,0
"9242",4319703577,2016-04-23 04:00:00,5
"9243",4319703577,2016-04-23 05:00:00,5
"9244",4319703577,2016-04-23 06:00:00,9
"9245",4319703577,2016-04-23 07:00:00,0
"9246",4319703577,2016-04-23 08:00:00,0
"9247",4319703577,2016-04-23 09:00:00,0
"9248",4319703577,2016-04-23 10:00:00,9
"9249",4319703577,2016-04-23 11:00:00,18
"9250",4319703577,2016-04-23 12:00:00,1067
"9251",4319703577,2016-04-23 13:00:00,276
"9252",4319703577,2016-04-23 14:00:00,106
"9253",4319703577,2016-04-23 15:00:00,344
"9254",4319703577,2016-04-23 16:00:00,850
"9255",4319703577,2016-04-23 17:00:00,856
"9256",4319703577,2016-04-23 18:00:00,178
"9257",4319703577,2016-04-23 19:00:00,375
"9258",4319703577,2016-04-23 20:00:00,206
"9259",4319703577,2016-04-23 21:00:00,252
"9260",4319703577,2016-04-23 22:00:00,53
"9261",4319703577,2016-04-23 23:00:00,316
"9262",4319703577,2016-04-24 00:00:00,0
"9263",4319703577,2016-04-24 01:00:00,0
"9264",4319703577,2016-04-24 02:00:00,0
"9265",4319703577,2016-04-24 03:00:00,68
"9266",4319703577,2016-04-24 04:00:00,0
"9267",4319703577,2016-04-24 05:00:00,0
"9268",4319703577,2016-04-24 06:00:00,12
"9269",4319703577,2016-04-24 07:00:00,0
"9270",4319703577,2016-04-24 08:00:00,171
"9271",4319703577,2016-04-24 09:00:00,646
"9272",4319703577,2016-04-24 10:00:00,31
"9273",4319703577,2016-04-24 11:00:00,103
"9274",4319703577,2016-04-24 12:00:00,207
"9275",4319703577,2016-04-24 13:00:00,626
"9276",4319703577,2016-04-24 14:00:00,748
"9277",4319703577,2016-04-24 15:00:00,218
"9278",4319703577,2016-04-24 16:00:00,122
"9279",4319703577,2016-04-24 17:00:00,185
"9280",4319703577,2016-04-24 18:00:00,209
"9281",4319703577,2016-04-24 19:00:00,120
"9282",4319703577,2016-04-24 20:00:00,86
"9283",4319703577,2016-04-24 21:00:00,137
"9284",4319703577,2016-04-24 22:00:00,384
"9285",4319703577,2016-04-24 23:00:00,8
"9286",4319703577,2016-04-25 00:00:00,0
"9287",4319703577,2016-04-25 01:00:00,0
"9288",4319703577,2016-04-25 02:00:00,10
"9289",4319703577,2016-04-25 03:00:00,0
"9290",4319703577,2016-04-25 04:00:00,27
"9291",4319703577,2016-04-25 05:00:00,0
"9292",4319703577,2016-04-25 06:00:00,0
